ppm	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10
3.340252	2.2e-05	0.000139	3e-05	8.9e-05	7.8e-05	0.00021	0.000219	0.000136	0.000112	0.000177
3.339778	2.3e-05	0.000155	3.3e-05	0.000102	8.7e-05	0.000202	0.00023	0.000154	0.000122	0.000193
3.339303	2.4e-05	0.00017	3.4e-05	0.000115	9.4e-05	0.000186	0.000224	0.000172	0.00013	0.000194
3.338828	2.4e-05	0.000184	3.5e-05	0.000128	0.000102	0.000166	0.000213	0.00019	0.000137	0.000189
3.338354	2.3e-05	0.000188	3.4e-05	0.000133	0.000104	0.00015	0.000196	2e-04	0.000137	0.000177
3.337879	2.2e-05	0.000189	3.2e-05	0.000135	0.000105	0.000134	0.000178	0.000205	0.000134	0.000161
3.337405	2.1e-05	0.000181	3e-05	0.000127	0.000101	0.000124	0.000165	0.000199	0.000127	0.000148
3.33693	2e-05	0.00017	2.8e-05	0.000116	9.6e-05	0.000116	0.000154	0.000188	0.000119	0.000138
3.336455	2e-05	0.000159	2.6e-05	0.000105	9e-05	0.000113	0.000149	0.000173	0.000111	0.000133
3.335981	1.9e-05	0.000147	2.5e-05	9.4e-05	8.4e-05	0.000112	0.000147	0.000156	0.000104	0.000131
3.335506	2e-05	0.00014	2.5e-05	8.6e-05	8e-05	0.000115	0.000149	0.000143	9.9e-05	0.000134
3.335032	2e-05	0.000136	2.5e-05	8e-05	7.6e-05	0.00012	0.000152	0.000131	9.6e-05	0.000139
3.334557	2.1e-05	0.000136	2.6e-05	7.7e-05	7.5e-05	0.000129	0.000154	0.000124	9.6e-05	0.000144
3.334083	2.2e-05	0.000139	2.6e-05	7.6e-05	7.5e-05	0.00014	0.000157	0.000119	9.7e-05	0.00015
3.333608	2.3e-05	0.000144	2.8e-05	7.7e-05	7.7e-05	0.000155	0.00016	0.000117	0.000101	0.000155
3.333133	2.5e-05	0.000151	3e-05	7.9e-05	8e-05	0.000173	0.000165	0.000118	0.000106	0.000158
3.332659	2.7e-05	0.000156	3.2e-05	8.4e-05	8.6e-05	0.000192	0.000172	0.000123	0.000115	0.000163
3.332184	2.9e-05	0.00016	3.5e-05	9.1e-05	9.3e-05	0.000213	0.000179	0.00013	0.000126	0.00017
3.33171	3.3e-05	0.000163	3.9e-05	1e-04	0.000102	0.000228	0.00018	0.00014	0.00014	0.00018
3.331235	3.6e-05	0.000166	4.3e-05	0.00011	0.000113	0.00024	0.000177	0.000152	0.000156	0.000193
3.330761	4e-05	0.000172	4.8e-05	0.000122	0.000124	0.000241	0.000166	0.000165	0.000173	0.000203
3.330286	4.5e-05	0.000181	5.4e-05	0.000135	0.000135	0.000236	0.000151	0.000179	0.00019	0.000212
3.329811	4.9e-05	0.000191	5.9e-05	0.000145	0.000143	0.000225	0.000135	0.00019	0.000201	0.000212
3.329337	5.3e-05	0.000201	6.4e-05	0.000154	0.000149	0.000211	0.000121	0.000198	0.000208	0.000205
3.328862	5.6e-05	0.000206	6.6e-05	0.000157	0.00015	0.000199	0.00011	0.000199	0.000207	0.000193
3.328388	5.6e-05	0.000207	6.6e-05	0.000155	0.000147	0.00019	0.000102	0.000195	2e-04	0.000178
3.327913	5.5e-05	0.000204	6.4e-05	0.00015	0.000142	0.000186	9.8e-05	0.000188	0.000189	0.000167
3.327439	5.3e-05	0.000198	6e-05	0.000143	0.000136	0.000186	9.8e-05	0.000179	0.000177	0.000158
3.326964	5e-05	0.000196	5.6e-05	0.000136	0.000133	0.000188	1e-04	0.000173	0.000166	0.000155
3.326489	4.6e-05	0.000195	5.2e-05	0.000131	0.00013	0.000192	0.000106	0.000168	0.000158	0.000157
3.326015	4.3e-05	2e-04	4.8e-05	0.000128	0.00013	0.000187	0.000109	0.000167	0.000152	0.000159
3.32554	4.1e-05	0.000209	4.5e-05	0.000128	0.000132	0.000177	0.000109	0.00017	0.000149	0.000163
3.325066	3.9e-05	0.000219	4.3e-05	0.000129	0.000134	0.000163	0.000104	0.000176	0.000147	0.000161
3.324591	3.9e-05	0.000231	4.1e-05	0.000132	0.000135	0.000147	9.4e-05	0.000184	0.000145	0.000153
3.324116	3.8e-05	0.000237	4.1e-05	0.000133	0.000135	0.000133	8.4e-05	0.00019	0.000142	0.000142
3.323642	3.9e-05	0.000238	4.1e-05	0.000132	0.000132	0.000123	7.5e-05	0.000196	0.000136	0.000128
3.323167	4e-05	0.000231	4.1e-05	0.000129	0.000127	0.000116	6.9e-05	0.000196	0.000129	0.000116
3.322693	4.2e-05	0.000216	4.3e-05	0.000123	0.000122	0.000112	6.5e-05	0.000192	0.00012	0.000106
3.322218	4.5e-05	2e-04	4.5e-05	0.000117	0.000117	0.000112	6.2e-05	0.000183	0.000111	9.9e-05
3.321744	4.9e-05	0.000181	4.8e-05	0.000112	0.000114	0.000114	6.2e-05	0.00017	0.000104	9.5e-05
3.321269	5.4e-05	0.000165	5.3e-05	0.000109	0.000113	0.000119	6.3e-05	0.000158	9.8e-05	9.4e-05
3.320794	5.9e-05	0.000152	5.8e-05	0.000108	0.000114	0.000127	6.6e-05	0.000146	9.5e-05	9.5e-05
3.32032	6.6e-05	0.000142	6.5e-05	0.000111	0.000117	0.000138	7.1e-05	0.000137	9.4e-05	9.9e-05
3.319845	7.4e-05	0.000137	7.4e-05	0.000116	0.000124	0.000152	7.7e-05	0.000131	9.6e-05	0.000106
3.319371	8.2e-05	0.000136	8.3e-05	0.000122	0.000132	0.000171	8.6e-05	0.000127	0.000102	0.000116
3.318896	8.9e-05	0.000138	9.4e-05	0.000131	0.000142	0.000193	9.6e-05	0.000126	0.000112	0.000129
3.318422	9.4e-05	0.00014	0.000105	0.000139	0.000154	0.000219	0.000107	0.000128	0.000126	0.000146
3.317947	9.6e-05	0.000142	0.000114	0.000147	0.000165	0.000248	0.000119	0.000134	0.000147	0.000166
3.317472	9.8e-05	0.000143	0.000122	0.000156	0.000176	0.000275	0.000127	0.000142	0.000169	0.000186
3.316998	9.7e-05	0.000143	0.000126	0.000165	0.000185	0.000299	0.000131	0.000153	0.000193	0.000208
3.316523	9.7e-05	0.000145	0.000127	0.000176	0.000193	0.000311	0.00013	0.000166	0.00021	0.000224
3.316049	9.8e-05	0.000148	0.000127	0.00019	0.000201	0.00031	0.000122	0.000182	0.000218	0.000232
3.315574	1e-04	0.000152	0.000126	0.000205	0.000209	0.000298	0.000113	0.000197	0.000223	0.000234
3.315099	0.000103	0.000156	0.000123	0.00022	0.000218	0.000273	0.000101	0.00021	0.000223	0.000227
3.314625	0.000106	0.000155	0.00012	0.000231	0.000223	0.000245	9e-05	0.000219	0.000212	0.000216
3.31415	0.000108	0.000149	0.000114	0.000235	0.000225	0.000214	8e-05	0.000222	0.000185	0.000201
3.313676	0.000108	0.000139	0.000106	0.000233	0.000221	0.000187	7.2e-05	0.000221	0.000156	0.000183
3.313201	0.000105	0.000126	9.8e-05	0.000221	0.000209	0.000163	6.7e-05	0.000214	0.000124	0.000164
3.312727	0.000101	0.000113	9e-05	0.000206	0.000194	0.000142	6.3e-05	0.000208	9.8e-05	0.000146
3.312252	9.6e-05	0.000101	8.3e-05	0.000188	0.000175	0.000125	6.2e-05	0.000203	8.1e-05	0.00013
3.311777	9.1e-05	9.1e-05	7.8e-05	0.000172	0.000158	0.000111	6.2e-05	0.000198	6.8e-05	0.000116
3.311303	8.8e-05	8.4e-05	7.6e-05	0.000159	0.000142	1e-04	6.6e-05	0.000195	5.9e-05	0.000107
3.310828	8.5e-05	7.8e-05	7.5e-05	0.000148	0.000128	9.1e-05	7.2e-05	0.00019	5.2e-05	9.9e-05
3.310354	8.6e-05	7.5e-05	7.7e-05	0.000142	0.000119	8.4e-05	8.2e-05	0.000183	4.8e-05	9.6e-05
3.309879	8.7e-05	7.3e-05	8.1e-05	0.000139	0.000112	7.8e-05	9.3e-05	0.000175	4.4e-05	9.5e-05
3.309405	9.1e-05	7.3e-05	8.8e-05	0.000139	0.000109	7.4e-05	0.000107	0.000165	4.1e-05	9.8e-05
3.30893	9.5e-05	7.4e-05	9.6e-05	0.000141	0.000107	7.1e-05	0.000113	0.000156	3.9e-05	0.000102
3.308455	1e-04	7.7e-05	0.000105	0.000145	0.000107	6.9e-05	0.000109	0.000148	3.7e-05	0.000108
3.307981	0.000103	8.1e-05	0.000112	0.000147	0.000106	6.8e-05	1e-04	0.000142	3.6e-05	0.000112
3.307506	0.000104	8.6e-05	0.000116	0.000147	0.000102	6.8e-05	8.4e-05	0.00014	3.5e-05	0.000111
3.307032	0.000104	9.1e-05	0.000116	0.000144	9.6e-05	6.9e-05	6.9e-05	0.000138	3.5e-05	0.000108
3.306557	9.9e-05	9.6e-05	0.000109	0.000136	8.8e-05	7.2e-05	5.9e-05	0.000139	3.5e-05	1e-04
3.306083	9.4e-05	9.9e-05	0.000101	0.000127	8e-05	7.5e-05	5.1e-05	0.000138	3.5e-05	9.2e-05
3.305608	8.8e-05	9.8e-05	9.2e-05	0.000115	7.2e-05	8e-05	4.5e-05	0.000136	3.6e-05	8.5e-05
3.305133	8.2e-05	9.7e-05	8.5e-05	0.000104	6.6e-05	8.6e-05	4.1e-05	0.000132	3.7e-05	7.9e-05
3.304659	7.8e-05	9.2e-05	8e-05	9.5e-05	6.2e-05	9.4e-05	3.8e-05	0.000124	3.9e-05	7.7e-05
3.304184	7.5e-05	8.7e-05	7.6e-05	8.6e-05	5.9e-05	0.000102	3.6e-05	0.000115	4.1e-05	7.6e-05
3.30371	7.4e-05	8.1e-05	7.5e-05	8e-05	5.8e-05	0.000113	3.5e-05	0.000104	4.4e-05	7.7e-05
3.303235	7.4e-05	7.7e-05	7.6e-05	7.5e-05	5.8e-05	0.000122	3.4e-05	9.4e-05	4.8e-05	8e-05
3.30276	7.6e-05	7.4e-05	7.9e-05	7.3e-05	6e-05	0.00013	3.4e-05	8.4e-05	5.3e-05	8.5e-05
3.302286	7.9e-05	7.2e-05	8.3e-05	7.2e-05	6.3e-05	0.000136	3.4e-05	7.6e-05	5.8e-05	9e-05
3.301811	8.5e-05	7.3e-05	9e-05	7.5e-05	6.8e-05	0.000136	3.4e-05	6.9e-05	6.5e-05	9.5e-05
3.301337	9.1e-05	7.4e-05	9.8e-05	8.1e-05	7.4e-05	0.000134	3.5e-05	6.3e-05	7.2e-05	9.9e-05
3.300862	9.7e-05	7.8e-05	0.000108	9.3e-05	8e-05	0.000127	3.6e-05	5.8e-05	7.8e-05	1e-04
3.300388	0.000103	8.2e-05	0.000116	0.000104	8.4e-05	0.00012	3.7e-05	5.4e-05	8.3e-05	1e-04
3.299913	0.000106	8.8e-05	0.000123	0.000111	8.4e-05	0.000114	3.9e-05	5.1e-05	8.3e-05	9.5e-05
3.299438	0.000107	9.2e-05	0.000128	0.000112	8.2e-05	0.000108	4.1e-05	4.8e-05	8.2e-05	9.1e-05
3.298964	0.000102	9.5e-05	0.000127	9.7e-05	7.6e-05	0.000105	4.5e-05	4.6e-05	7.8e-05	8.5e-05
3.298489	9.7e-05	9.5e-05	0.000123	8.3e-05	7e-05	0.000103	4.8e-05	4.5e-05	7.5e-05	7.9e-05
3.298015	8.9e-05	9.1e-05	0.000115	7.4e-05	6.6e-05	0.000104	5.3e-05	4.4e-05	7.2e-05	7.5e-05
3.29754	8.1e-05	8.5e-05	0.000107	6.6e-05	6.2e-05	0.000104	5.9e-05	4.3e-05	7e-05	7.2e-05
3.297066	7.4e-05	7.8e-05	9.9e-05	6.4e-05	6e-05	0.000105	6.7e-05	4.3e-05	7.1e-05	7.1e-05
3.296591	6.7e-05	7.2e-05	9.2e-05	6.3e-05	5.9e-05	0.000105	7.6e-05	4.3e-05	7.2e-05	7e-05
3.296116	6.2e-05	6.6e-05	8.8e-05	6.4e-05	6e-05	0.000102	8.9e-05	4.4e-05	7.6e-05	7.2e-05
3.295642	5.8e-05	6.1e-05	8.4e-05	6.7e-05	6.2e-05	1e-04	0.000102	4.6e-05	8e-05	7.4e-05
3.295167	5.6e-05	5.8e-05	8.3e-05	7.1e-05	6.6e-05	9.6e-05	0.000118	4.8e-05	8.7e-05	7.9e-05
3.294693	5.4e-05	5.6e-05	8.4e-05	7.7e-05	7e-05	9.3e-05	0.000133	5e-05	9.3e-05	8.4e-05
3.294218	5.3e-05	5.5e-05	8.6e-05	8.4e-05	7.7e-05	9.1e-05	0.000144	5.3e-05	9.9e-05	9e-05
3.293744	5.3e-05	5.5e-05	8.9e-05	9.3e-05	8.4e-05	9e-05	0.000151	5.7e-05	0.000104	9.5e-05
3.293269	5.5e-05	5.6e-05	9.3e-05	0.000103	9.3e-05	9.2e-05	0.000147	6.3e-05	0.000105	9.9e-05
3.292794	5.7e-05	5.8e-05	9.6e-05	0.000113	0.000102	9.4e-05	0.000142	6.8e-05	0.000105	0.000101
3.29232	6.1e-05	5.9e-05	9.8e-05	0.000121	0.00011	9.6e-05	0.000135	7.4e-05	0.000101	1e-04
3.291845	6.6e-05	6.1e-05	9.9e-05	0.000129	0.000118	9.8e-05	0.000129	8e-05	9.8e-05	9.8e-05
3.291371	7.4e-05	6.2e-05	9.6e-05	0.00013	0.000121	9.8e-05	0.000129	8.5e-05	9.5e-05	9.5e-05
3.290896	8.2e-05	6.2e-05	9.4e-05	0.00013	0.000124	9.6e-05	0.00013	8.8e-05	9.2e-05	9.2e-05
3.290421	9.4e-05	6.1e-05	9.2e-05	0.000124	0.000122	9.2e-05	0.000139	8.8e-05	9.3e-05	9.1e-05
3.289947	0.000106	6e-05	9e-05	0.000118	0.000121	8.8e-05	0.000148	8.7e-05	9.6e-05	9.1e-05
3.289472	0.000117	6e-05	9e-05	0.000111	0.00012	8.5e-05	0.00016	8.3e-05	0.000105	9.6e-05
3.288998	0.000127	6e-05	9.2e-05	0.000106	0.00012	8.3e-05	0.000172	7.9e-05	0.000117	0.000101
3.288523	0.000127	6.2e-05	9.7e-05	0.000103	0.000125	8.6e-05	0.00018	7.7e-05	0.00014	0.000113
3.288049	0.000127	6.4e-05	0.000103	0.000101	0.000131	9.1e-05	0.000188	7.5e-05	0.000164	0.000126
3.287574	0.000121	7e-05	0.000113	0.000103	0.000145	0.000106	0.000196	7.6e-05	0.000199	0.000147
3.287099	0.000115	7.7e-05	0.000125	0.000105	0.00016	0.000121	0.000204	7.8e-05	0.00023	0.000167
3.286625	0.000114	9e-05	0.00014	0.000112	0.000184	0.000137	0.00021	8.6e-05	0.000237	0.000184
3.28615	0.000114	0.000105	0.000154	0.00012	0.000209	0.000149	0.000213	9.5e-05	0.000245	0.000198
3.285676	0.000121	0.000129	0.000165	0.000131	0.000232	0.000131	0.000199	0.000114	0.00025	0.00019
3.285201	0.000128	0.000152	0.000175	0.000141	0.000252	0.000111	0.000183	0.000134	0.000253	0.00018
3.284727	0.000141	0.00017	0.000171	0.000151	0.000248	9.1e-05	0.00016	0.00016	0.000242	0.000157
3.284252	0.000153	0.000185	0.000166	0.00016	0.000241	7.1e-05	0.000138	0.000183	0.000227	0.000134
3.283777	0.00016	0.000168	0.000151	0.00016	0.000214	6.2e-05	0.000121	0.000183	0.000178	0.000115
3.283303	0.000165	0.00015	0.000136	0.000158	0.000186	5.2e-05	0.000105	0.000183	0.00013	9.8e-05
3.282828	0.000155	0.000126	0.000121	0.000148	0.000162	4.8e-05	9.6e-05	0.000187	0.000109	8.7e-05
3.282354	0.000144	0.000102	0.000107	0.000137	0.000138	4.4e-05	8.7e-05	0.000188	9e-05	7.7e-05
3.281879	0.000128	8.9e-05	9.7e-05	0.000123	0.000123	4.2e-05	8.3e-05	0.000159	8.2e-05	7.1e-05
3.281404	0.000112	7.5e-05	8.7e-05	0.00011	0.000108	4e-05	7.9e-05	0.00013	7.5e-05	6.6e-05
3.28093	1e-04	6.8e-05	8.2e-05	1e-04	1e-04	4e-05	7.8e-05	0.000106	7.3e-05	6.3e-05
3.280455	8.8e-05	6.2e-05	7.7e-05	9e-05	9.2e-05	4e-05	7.7e-05	8.4e-05	7.1e-05	6.1e-05
3.279981	8.2e-05	5.9e-05	7.5e-05	8.3e-05	9e-05	4.2e-05	8e-05	7.7e-05	7.3e-05	6.2e-05
3.279506	7.5e-05	5.6e-05	7.3e-05	7.7e-05	8.7e-05	4.3e-05	8.2e-05	7e-05	7.5e-05	6.2e-05
3.279032	7.3e-05	5.6e-05	7.5e-05	7.3e-05	8.9e-05	4.7e-05	8.9e-05	6.8e-05	8e-05	6.6e-05
3.278557	7e-05	5.6e-05	7.6e-05	7e-05	9e-05	5e-05	9.5e-05	6.7e-05	8.5e-05	6.9e-05
3.278082	7.1e-05	5.8e-05	8.1e-05	7e-05	9.6e-05	5.7e-05	0.000109	7e-05	9.6e-05	7.6e-05
3.277608	7.2e-05	6e-05	8.7e-05	6.9e-05	0.000103	6.4e-05	0.000123	7.2e-05	0.000107	8.3e-05
3.277133	7.6e-05	6.5e-05	9.7e-05	7.2e-05	0.000115	7.7e-05	0.000152	7.8e-05	0.000129	9.7e-05
3.276659	8.1e-05	6.9e-05	0.000108	7.5e-05	0.000128	9e-05	0.000181	8.4e-05	0.000152	0.000111
3.276184	9.1e-05	8e-05	0.000127	8.3e-05	0.000152	0.000116	0.00023	9.4e-05	0.000203	0.000136
3.27571	0.000102	9e-05	0.000146	9.2e-05	0.000175	0.000142	0.00028	0.000105	0.000254	0.000161
3.275235	0.000124	0.000115	0.000179	0.000114	0.000217	0.000179	0.000296	0.000122	0.000327	0.000203
3.27476	0.000147	0.000141	0.000211	0.000136	0.000258	0.000216	0.000312	0.000139	0.000401	0.000244
3.274286	0.00018	0.000211	0.000254	0.000184	0.000313	0.000217	0.000308	0.000167	0.000413	0.000278
3.273811	0.000213	0.000281	0.000297	0.000232	0.000369	0.000217	0.000303	0.000195	0.000425	0.000312
3.273337	0.000222	0.000302	0.000312	0.00024	0.00039	0.000181	0.000287	0.000234	0.000438	0.000291
3.272862	0.000229	0.000322	0.000328	0.000247	0.00041	0.000144	0.00027	0.000273	0.00045	0.00027
3.272388	0.000233	0.000344	0.000297	0.000253	0.000368	0.000118	0.000253	0.000306	0.000404	0.000226
3.271913	0.000237	0.000366	0.000266	0.00026	0.000325	9.2e-05	0.000236	0.000339	0.000356	0.000183
3.271438	0.000239	0.000333	0.00023	0.000246	0.000278	7.8e-05	0.000239	0.000333	0.000312	0.000153
3.270964	0.000241	0.000299	0.000194	0.000232	0.00023	6.5e-05	0.000242	0.000325	0.000269	0.000124
3.270489	0.000238	0.000251	0.000175	0.000213	0.000204	5.8e-05	0.000267	0.000288	0.00026	0.000107
3.270015	0.000234	0.000203	0.000156	0.000194	0.000178	5.1e-05	0.000292	0.000249	0.000251	9.1e-05
3.26954	0.000245	0.000188	0.000153	0.000197	0.000169	4.8e-05	0.000326	0.000213	0.000265	8.3e-05
3.269065	0.000256	0.000174	0.00015	0.000201	0.000162	4.5e-05	0.00036	0.000177	0.000279	7.5e-05
3.268591	0.000277	0.000178	0.000158	0.000229	0.000166	4.3e-05	0.000368	0.000153	0.00029	7.1e-05
3.268116	0.000298	0.000182	0.000167	0.000257	0.000172	4.2e-05	0.000373	0.000129	0.000301	6.7e-05
3.267642	0.000302	0.000191	0.000169	0.000297	0.000175	4.2e-05	0.000347	0.000114	0.000288	6.7e-05
3.267167	0.000305	2e-04	0.00017	0.000338	0.000179	4.3e-05	0.000318	1e-04	0.000272	6.6e-05
3.266693	0.000284	2e-04	0.000156	0.000345	0.000168	4.4e-05	0.000292	9.1e-05	0.000248	6.8e-05
3.266218	0.00026	2e-04	0.00014	0.000349	0.000155	4.6e-05	0.000265	8.3e-05	0.000225	7.1e-05
3.265743	0.000237	0.000192	0.000126	0.000314	0.000141	5e-05	0.000253	7.9e-05	0.000211	7.7e-05
3.265269	0.000213	0.000182	0.000112	0.000274	0.000127	5.5e-05	0.000243	7.4e-05	0.000198	8.3e-05
3.264794	0.000203	0.000174	0.000106	0.000239	0.00012	6.2e-05	0.000247	7.3e-05	0.000197	9.4e-05
3.26432	0.000193	0.000166	0.000101	0.000205	0.000115	7e-05	0.000253	7.2e-05	0.000196	0.000105
3.263845	0.000199	0.000164	0.000102	0.000187	0.000117	8.2e-05	0.000273	7.5e-05	0.000206	0.000119
3.263371	0.000207	0.000163	0.000105	0.000172	0.00012	9.5e-05	0.000295	7.7e-05	0.000217	0.000133
3.262896	0.000229	0.00017	0.000115	0.000172	0.000132	0.000104	0.000332	8.5e-05	0.000238	0.000142
3.262421	0.000253	0.000177	0.000126	0.000174	0.000145	0.000113	0.000372	9.3e-05	0.000259	0.000151
3.261947	0.000278	0.000192	0.000144	0.000192	0.000164	0.000109	0.000424	0.000109	0.000286	0.000146
3.261472	0.000304	0.000208	0.000164	0.000213	0.000183	0.000103	0.000479	0.000126	0.000313	0.000139
3.260998	0.000312	0.000228	0.000184	0.000254	0.000192	9.2e-05	0.000527	0.000149	0.000332	0.000126
3.260523	0.000317	0.000249	0.000204	0.000299	2e-04	8e-05	0.000574	0.000173	0.00035	0.000111
3.260048	0.000327	0.000263	0.000207	0.000348	0.000187	7.1e-05	0.000582	0.000179	0.000347	9.8e-05
3.259574	0.000339	0.000277	0.000205	0.000399	0.00017	6.3e-05	0.000584	0.000182	0.00034	8.6e-05
3.259099	0.000352	0.000275	0.000187	0.00043	0.000149	5.8e-05	0.000555	0.000163	0.00032	7.8e-05
3.258625	0.000364	0.000269	0.000164	0.000458	0.000126	5.4e-05	0.00052	0.000138	0.000296	7e-05
3.25815	0.000325	0.000251	0.000142	0.000465	0.000109	5.2e-05	0.000488	0.000117	0.000274	6.4e-05
3.257676	0.000274	0.000231	0.00012	0.000468	9.3e-05	5.1e-05	0.000457	9.7e-05	0.000252	6e-05
3.257201	0.000226	0.000211	0.000105	0.000403	8.2e-05	5.1e-05	0.000445	8.4e-05	0.000238	5.7e-05
3.256726	0.000179	0.00019	9.1e-05	0.000323	7.2e-05	5.1e-05	0.000438	7.2e-05	0.000226	5.5e-05
3.256252	0.000151	0.000175	8.1e-05	0.000257	6.6e-05	5.3e-05	0.000447	6.5e-05	0.000221	5.4e-05
3.255777	0.000127	0.000161	7.3e-05	0.000194	6e-05	5.4e-05	0.000459	5.9e-05	0.000219	5.3e-05
3.255303	0.000113	0.000152	6.9e-05	0.000157	5.6e-05	5.8e-05	0.000474	5.6e-05	0.000225	5.4e-05
3.254828	0.000103	0.000145	6.5e-05	0.000126	5.3e-05	6.2e-05	0.000489	5.3e-05	0.000233	5.5e-05
3.254354	9.7e-05	0.000141	6.5e-05	0.000108	5.1e-05	7e-05	0.000503	5.1e-05	0.00025	5.7e-05
3.253879	9.4e-05	0.000139	6.5e-05	9.3e-05	5e-05	7.8e-05	0.000518	4.9e-05	0.000268	6e-05
3.253404	9.5e-05	0.000141	6.9e-05	8.5e-05	5e-05	9.4e-05	0.000539	4.9e-05	0.000295	6.5e-05
3.25293	9.8e-05	0.000144	7.5e-05	7.8e-05	5.1e-05	0.000113	0.000562	4.8e-05	0.000324	7.2e-05
3.252455	0.000107	0.000152	8.8e-05	7.8e-05	5.5e-05	0.000138	0.000571	4.8e-05	0.000353	8.2e-05
3.251981	0.000119	0.00016	0.000104	7.9e-05	6e-05	0.000167	0.000576	4.9e-05	0.000384	9.3e-05
3.251506	0.000143	0.000173	0.000127	9.1e-05	7.8e-05	0.000167	0.000551	5e-05	0.000402	0.000105
3.251032	0.000171	0.000186	0.000151	0.000107	1e-04	0.000159	0.000515	5.1e-05	0.000416	0.000116
3.250557	0.000188	0.000199	0.000149	0.000138	0.000109	0.000147	0.000474	5.3e-05	0.000415	0.000116
3.250082	2e-04	0.000211	0.000138	0.000174	0.000115	0.000134	0.00043	5.6e-05	0.000408	0.000112
3.249608	0.000187	0.000219	0.000119	0.000159	9.9e-05	0.000133	0.000402	5.9e-05	0.000399	0.000105
3.249133	0.000165	0.000224	9.8e-05	0.000125	7.5e-05	0.000135	0.000379	6.3e-05	0.00039	9.7e-05
3.248659	0.000154	0.000231	8.6e-05	9.8e-05	6.5e-05	0.000144	0.000373	6.9e-05	0.000389	9.3e-05
3.248184	0.000148	0.000237	7.7e-05	7.3e-05	6.1e-05	0.000155	0.000373	7.6e-05	0.000392	9.1e-05
3.247709	0.000154	0.000252	7.5e-05	6e-05	6.1e-05	0.000169	0.000378	8.7e-05	4e-04	9.2e-05
3.247235	0.000164	0.000268	7.5e-05	5.2e-05	6.2e-05	0.000184	0.000386	1e-04	0.000411	9.4e-05
3.24676	0.000183	0.000295	7.9e-05	4.8e-05	6.4e-05	0.000196	0.000383	0.000122	0.000417	9.9e-05
3.246286	0.000205	0.000325	8.5e-05	4.5e-05	6.8e-05	0.000207	0.000375	0.000149	0.00042	0.000105
3.245811	0.000231	0.000365	9.5e-05	4.6e-05	7.3e-05	0.000212	0.000353	0.000186	0.000412	0.000114
3.245337	0.000258	0.000408	0.000108	4.8e-05	7.8e-05	0.000214	0.000325	0.000228	0.000399	0.000124
3.244862	0.000272	0.000453	0.000123	5.8e-05	8.6e-05	0.000214	0.000297	0.000245	0.000383	0.000137
3.244387	0.00028	0.000498	0.000137	7.1e-05	9.4e-05	0.000213	0.00027	0.000251	0.000367	0.000152
3.243913	0.000271	0.000527	0.000144	9.3e-05	0.000106	0.000217	0.000251	0.000253	0.000358	0.000171
3.243438	0.000254	0.000549	0.000146	0.000118	0.000118	0.000223	0.000236	0.000253	0.000352	0.000193
3.242964	0.000237	0.000549	0.000147	0.000107	0.000133	0.000236	0.000229	0.000239	0.000357	0.000221
3.242489	0.00022	0.000538	0.000148	7.7e-05	0.00015	0.000252	0.000228	0.000218	0.000368	0.000252
3.242015	0.000211	0.000522	0.000153	6e-05	0.000167	0.000278	0.000232	0.000199	0.000385	0.000288
3.24154	0.000207	0.000502	0.000161	5e-05	0.000184	0.000308	0.000241	0.000181	0.000406	0.000327
3.241065	0.000211	0.000492	0.00017	4.6e-05	0.000197	0.000346	0.000249	0.000174	0.000422	0.000364
3.240591	0.000219	0.000487	0.00018	4.4e-05	0.000206	0.000388	0.000258	0.000172	0.000436	0.000399
3.240116	0.000234	0.000498	0.000186	4.5e-05	0.000209	0.000428	0.000263	0.000178	0.000436	0.000421
3.239642	0.000252	0.000519	0.00019	4.6e-05	0.000208	0.000467	0.000267	0.00019	0.000427	0.000435
3.239167	0.000277	0.000558	0.000192	5e-05	0.000206	0.000487	0.000273	0.00021	0.00041	0.000438
3.238693	0.000305	0.000608	0.000192	5.5e-05	0.000202	0.000494	0.00028	0.000236	0.000388	0.000433
3.238218	0.000344	0.000676	0.000197	6.4e-05	0.000202	0.000481	0.000287	0.000273	0.00037	0.000431
3.237743	0.000388	0.000754	0.000205	7.6e-05	0.000204	0.000455	0.000294	0.000317	0.000355	0.00043
3.237269	0.000436	0.000835	0.000219	1e-04	0.000212	0.000423	0.000289	0.00037	0.000348	0.000437
3.236794	0.000486	0.000918	0.000237	0.000131	0.000222	0.000389	0.000276	0.00043	0.000348	0.00045
3.23632	0.000511	0.000971	0.000253	0.000187	0.000235	0.000363	0.000256	0.000478	0.000354	0.000463
3.235845	0.000518	0.001001	0.000267	0.00026	0.000249	0.000343	0.000229	0.000518	0.000366	0.000478
3.23537	0.000494	0.000984	0.000266	0.000289	0.000259	0.000333	0.000204	0.000525	0.000375	0.000484
3.234896	0.000446	0.000933	0.000252	0.000284	0.000266	0.000331	0.000181	0.000509	0.000382	0.000485
3.234421	0.000393	0.000861	0.000231	0.000284	0.000265	0.000333	0.000164	0.000486	0.000379	0.000481
3.233947	0.000338	0.000774	0.000203	0.000288	0.00026	0.00034	0.000151	0.000456	0.000367	0.000474
3.233472	0.000292	0.000696	0.000179	0.000265	0.000253	0.000342	0.000142	0.000437	0.000347	0.000469
3.232998	0.000255	0.000625	0.000158	0.000221	0.000245	0.00034	0.000137	0.000428	0.000322	0.000467
