ppm	x1
7.79646	0
7.795983	0
7.795506	0
7.795029	0
7.794552	0
7.794075	1e-06
7.793598	1e-06
7.793121	1e-06
7.792644	1e-06
7.792167	1e-06
7.79169	1e-06
7.791213	1e-06
7.790736	2e-06
7.790259	2e-06
7.789782	2e-06
7.789305	3e-06
7.788828	4e-06
7.788351	5e-06
7.787874	5e-06
7.787397	5e-06
7.78692	5e-06
7.786443	4e-06
7.785966	3e-06
7.785489	3e-06
7.785012	2e-06
7.784535	2e-06
7.784058	1e-06
7.783581	1e-06
7.783104	1e-06
7.782627	1e-06
7.78215	1e-06
7.781673	1e-06
7.781196	1e-06
7.780719	0
7.780242	0
7.779765	0
7.779288	0
7.778811	0
7.778334	0
7.777857	0
7.77738	0
7.776903	0
7.776426	0
7.775949	0
7.775472	0
7.774995	0
7.774518	0
7.774041	0
7.773564	0
7.773087	0
7.77261	0
7.772133	0
7.771656	0
7.771179	0
7.770702	0
7.770225	0
7.769748	0
7.769271	0
7.768794	0
7.768317	0
7.76784	0
7.767363	0
7.766886	0
7.766409	0
7.765932	0
7.765455	0
7.764978	0
7.764501	0
7.764024	0
7.763547	0
7.76307	1e-06
7.762593	1e-06
7.762116	1e-06
7.761639	1e-06
7.761162	1e-06
7.760685	1e-06
7.760208	1e-06
7.759731	1e-06
7.759254	1e-06
7.758777	1e-06
7.7583	1e-06
7.757823	1e-06
7.757346	1e-06
7.756869	0
7.756392	0
7.755915	0
7.755438	0
7.754961	0
7.754484	0
7.754007	0
7.75353	0
7.753053	0
7.752576	1e-06
7.752099	1e-06
7.751622	1e-06
7.751145	1e-06
7.750668	1e-06
7.750191	1e-06
7.749714	1e-06
7.749237	2e-06
7.74876	2e-06
7.748283	2e-06
7.747805	3e-06
7.747328	4e-06
7.746851	4e-06
7.746374	4e-06
7.745897	4e-06
7.74542	3e-06
7.744943	2e-06
7.744466	2e-06
7.743989	2e-06
7.743512	1e-06
7.743035	1e-06
7.742558	1e-06
7.742081	1e-06
7.741604	1e-06
7.741127	1e-06
7.74065	0
7.740173	0
7.739696	0
7.739219	0
7.738742	0
7.738265	0
7.737788	0
7.737311	0
7.736834	0
7.736357	0
7.73588	0
7.735403	0
7.734926	0
7.734449	0
7.733972	0
7.733495	0
7.733018	1e-06
7.732541	1e-06
7.732064	1e-06
7.731587	1e-06
7.73111	1e-06
7.730633	1e-06
7.730156	1e-06
7.729679	1e-06
7.729202	1e-06
7.728725	1e-06
7.728248	1e-06
7.727771	1e-06
7.727294	1e-06
7.726817	1e-06
7.72634	1e-06
7.725863	1e-06
7.725386	1e-06
7.724909	0
7.724432	0
7.723955	0
7.723478	0
7.723001	0
7.722524	0
7.722047	0
7.72157	0
7.721093	0
7.720616	0
7.720139	0
7.719662	0
7.719185	0
7.718708	0
7.718231	1e-06
7.717754	1e-06
7.717277	1e-06
7.7168	1e-06
7.716323	1e-06
7.715846	1e-06
7.715369	1e-06
7.714892	0
7.714415	0
7.713938	0
7.713461	0
7.712984	0
7.712507	0
7.71203	0
7.711553	0
7.711076	0
7.710599	0
7.710122	0
7.709645	0
7.709168	0
7.708691	0
7.708214	0
7.707737	0
7.70726	0
7.706783	0
7.706306	0
7.705829	0
7.705352	0
7.704875	0
7.704398	0
7.703921	0
7.703444	0
7.702967	0
7.70249	0
7.702013	0
7.701536	0
7.701059	0
7.700582	0
7.700105	0
7.699628	0
7.699151	0
7.698674	0
7.698197	0
7.69772	0
7.697243	0
7.696766	0
7.696289	0
7.695812	0
7.695335	0
7.694858	0
7.694381	0
7.693904	0
7.693427	0
7.69295	0
7.692473	0
7.691996	0
7.691519	0
7.691042	0
7.690565	0
7.690088	0
7.689611	0
7.689134	0
7.688657	0
7.68818	0
7.687703	0
7.687226	0
7.686749	0
7.686272	0
7.685794	0
7.685317	1e-06
7.68484	1e-06
7.684363	1e-06
7.683886	1e-06
7.683409	1e-06
7.682932	1e-06
7.682455	0
7.681978	0
7.681501	0
7.681024	0
7.680547	0
7.68007	0
7.679593	0
7.679116	0
7.678639	0
7.678162	0
7.677685	0
7.677208	0
7.676731	0
7.676254	0
7.675777	0
7.6753	0
7.674823	0
7.674346	0
7.673869	0
7.673392	1e-06
7.672915	1e-06
7.672438	1e-06
7.671961	1e-06
7.671484	1e-06
7.671007	1e-06
7.67053	1e-06
7.670053	1e-06
7.669576	1e-06
7.669099	0
7.668622	0
7.668145	0
7.667668	0
7.667191	0
7.666714	0
7.666237	0
7.66576	0
7.665283	0
7.664806	0
7.664329	0
7.663852	0
7.663375	0
7.662898	0
7.662421	0
7.661944	0
7.661467	0
7.66099	1e-06
7.660513	1e-06
7.660036	1e-06
7.659559	1e-06
7.659082	1e-06
7.658605	1e-06
7.658128	1e-06
7.657651	1e-06
7.657174	1e-06
7.656697	1e-06
7.65622	1e-06
7.655743	1e-06
7.655266	1e-06
7.654789	1e-06
7.654312	1e-06
7.653835	1e-06
7.653358	1e-06
7.652881	1e-06
7.652404	1e-06
7.651927	1e-06
7.65145	1e-06
7.650973	1e-06
7.650496	1e-06
7.650019	1e-06
7.649542	1e-06
7.649065	1e-06
7.648588	1e-06
7.648111	1e-06
7.647634	1e-06
7.647157	1e-06
7.64668	1e-06
7.646203	1e-06
7.645726	1e-06
7.645249	1e-06
7.644772	1e-06
7.644295	1e-06
7.643818	1e-06
7.643341	1e-06
7.642864	0
7.642387	0
7.64191	0
7.641433	0
7.640956	0
7.640479	0
7.640002	1e-06
7.639525	1e-06
7.639048	1e-06
7.638571	1e-06
7.638094	1e-06
7.637617	1e-06
7.63714	1e-06
7.636663	1e-06
7.636186	1e-06
7.635709	1e-06
7.635232	1e-06
7.634755	1e-06
7.634278	1e-06
7.633801	0
7.633324	0
7.632847	0
7.63237	0
7.631893	0
7.631416	0
7.630939	0
7.630462	0
7.629985	0
7.629508	0
7.629031	0
7.628554	0
7.628077	0
7.6276	0
7.627123	0
7.626646	0
7.626169	0
7.625692	0
7.625215	0
7.624738	0
7.624261	0
7.623783	0
7.623306	0
7.622829	1e-06
7.622352	1e-06
7.621875	1e-06
7.621398	1e-06
7.620921	1e-06
7.620444	1e-06
7.619967	1e-06
7.61949	1e-06
7.619013	0
7.618536	0
7.618059	0
7.617582	0
7.617105	0
7.616628	0
7.616151	0
7.615674	0
7.615197	0
7.61472	0
7.614243	0
7.613766	0
7.613289	0
7.612812	0
7.612335	0
7.611858	0
7.611381	0
7.610904	0
7.610427	1e-06
7.60995	1e-06
7.609473	1e-06
7.608996	1e-06
7.608519	1e-06
7.608042	0
7.607565	0
7.607088	0
7.606611	0
7.606134	0
7.605657	0
7.60518	0
7.604703	0
7.604226	0
7.603749	0
7.603272	0
7.602795	0
7.602318	0
7.601841	0
7.601364	0
7.600887	0
7.60041	0
7.599933	0
7.599456	0
7.598979	0
7.598502	1e-06
7.598025	1e-06
7.597548	1e-06
7.597071	1e-06
7.596594	1e-06
7.596117	2e-06
7.59564	3e-06
7.595163	3e-06
7.594686	3e-06
7.594209	2e-06
7.593732	2e-06
7.593255	1e-06
7.592778	1e-06
7.592301	1e-06
7.591824	1e-06
7.591347	1e-06
7.59087	2e-06
7.590393	2e-06
7.589916	3e-06
7.589439	3e-06
7.588962	4e-06
7.588485	3e-06
7.588008	3e-06
7.587531	3e-06
7.587054	3e-06
7.586577	3e-06
7.5861	4e-06
7.585623	3e-06
7.585146	3e-06
7.584669	3e-06
7.584192	2e-06
7.583715	2e-06
7.583238	2e-06
7.582761	1e-06
7.582284	1e-06
7.581807	2e-06
7.58133	2e-06
7.580853	2e-06
7.580376	2e-06
7.579899	3e-06
7.579422	3e-06
7.578945	3e-06
7.578468	3e-06
7.577991	3e-06
7.577514	2e-06
7.577037	2e-06
7.57656	1e-06
7.576083	1e-06
7.575606	1e-06
7.575129	1e-06
7.574652	1e-06
7.574175	1e-06
7.573698	1e-06
7.573221	0
7.572744	0
7.572267	0
7.57179	0
7.571313	0
7.570836	0
7.570359	0
7.569882	0
7.569405	0
7.568928	0
7.568451	0
7.567974	0
7.567497	0
7.56702	0
7.566543	0
7.566066	0
7.565589	0
7.565112	0
7.564635	0
7.564158	0
7.563681	0
7.563204	0
7.562727	0
7.56225	0
7.561772	0
7.561295	0
7.560818	0
7.560341	0
7.559864	0
7.559387	0
7.55891	0
7.558433	0
7.557956	0
7.557479	0
7.557002	0
7.556525	0
7.556048	0
7.555571	0
7.555094	0
7.554617	0
7.55414	0
7.553663	0
7.553186	0
7.552709	0
7.552232	0
7.551755	0
7.551278	0
7.550801	0
7.550324	0
7.549847	0
7.54937	0
7.548893	0
7.548416	0
7.547939	0
7.547462	0
7.546985	0
7.546508	0
7.546031	0
7.545554	0
7.545077	0
7.5446	0
7.544123	0
7.543646	0
7.543169	0
7.542692	0
7.542215	0
7.541738	0
7.541261	1e-06
7.540784	1e-06
7.540307	1e-06
7.53983	1e-06
7.539353	1e-06
7.538876	1e-06
7.538399	1e-06
7.537922	2e-06
7.537445	3e-06
7.536968	4e-06
7.536491	5e-06
7.536014	7e-06
7.535537	1e-05
7.53506	8e-06
7.534583	7e-06
7.534106	5e-06
7.533629	4e-06
7.533152	3e-06
7.532675	2e-06
7.532198	2e-06
7.531721	1e-06
7.531244	1e-06
7.530767	1e-06
7.53029	1e-06
7.529813	1e-06
7.529336	1e-06
7.528859	1e-06
7.528382	2e-06
7.527905	2e-06
7.527428	4e-06
7.526951	5e-06
7.526474	8e-06
7.525997	1.1e-05
7.52552	9e-06
7.525043	6e-06
7.524566	5e-06
7.524089	4e-06
7.523612	4e-06
7.523135	3e-06
7.522658	2e-06
7.522181	2e-06
7.521704	2e-06
7.521227	1e-06
7.52075	1e-06
7.520273	1e-06
7.519796	1e-06
7.519319	1e-06
7.518842	1e-06
7.518365	1e-06
7.517888	1e-06
7.517411	1e-06
7.516934	1e-06
7.516457	1e-06
7.51598	1e-06
7.515503	1e-06
7.515026	1e-06
7.514549	2e-06
7.514072	2e-06
7.513595	2e-06
7.513118	2e-06
7.512641	2e-06
7.512164	2e-06
7.511687	1e-06
7.51121	1e-06
7.510733	1e-06
7.510256	1e-06
7.509779	1e-06
7.509302	1e-06
7.508825	1e-06
7.508348	1e-06
7.507871	1e-06
7.507394	1e-06
7.506917	1e-06
7.50644	1e-06
7.505963	1e-06
7.505486	1e-06
7.505009	1e-06
7.504532	2e-06
7.504055	2e-06
7.503578	2e-06
7.503101	1e-06
7.502624	1e-06
7.502147	1e-06
7.50167	1e-06
7.501193	1e-06
7.500716	1e-06
7.500239	1e-06
7.499761	1e-06
7.499284	0
7.498807	0
7.49833	0
7.497853	0
7.497376	0
7.496899	0
7.496422	0
7.495945	0
7.495468	0
7.494991	0
7.494514	0
7.494037	0
7.49356	0
7.493083	0
7.492606	0
7.492129	0
7.491652	0
7.491175	0
7.490698	0
7.490221	0
7.489744	0
7.489267	0
7.48879	0
7.488313	0
7.487836	0
7.487359	0
7.486882	0
7.486405	0
7.485928	0
7.485451	0
7.484974	0
7.484497	0
7.48402	1e-06
7.483543	1e-06
7.483066	1e-06
7.482589	1e-06
7.482112	1e-06
7.481635	1e-06
7.481158	1e-06
7.480681	1e-06
7.480204	1e-06
7.479727	1e-06
7.47925	1e-06
7.478773	1e-06
7.478296	1e-06
7.477819	1e-06
7.477342	0
7.476865	0
7.476388	0
7.475911	0
7.475434	1e-06
7.474957	1e-06
7.47448	1e-06
7.474003	1e-06
7.473526	1e-06
7.473049	1e-06
7.472572	1e-06
7.472095	1e-06
7.471618	1e-06
7.471141	1e-06
7.470664	1e-06
7.470187	1e-06
7.46971	1e-06
7.469233	1e-06
7.468756	1e-06
7.468279	0
7.467802	0
7.467325	0
7.466848	0
7.466371	0
7.465894	0
7.465417	0
7.46494	0
7.464463	0
7.463986	0
7.463509	1e-06
7.463032	1e-06
7.462555	1e-06
7.462078	1e-06
7.461601	1e-06
7.461124	1e-06
7.460647	1e-06
7.46017	1e-06
7.459693	1e-06
7.459216	1e-06
7.458739	1e-06
7.458262	1e-06
7.457785	1e-06
7.457308	0
7.456831	1e-06
7.456354	1e-06
7.455877	1e-06
7.4554	1e-06
7.454923	1e-06
7.454446	1e-06
7.453969	1e-06
7.453492	1e-06
7.453015	1e-06
7.452538	1e-06
7.452061	1e-06
7.451584	1e-06
7.451107	1e-06
7.45063	1e-06
7.450153	1e-06
7.449676	0
7.449199	0
7.448722	0
7.448245	0
7.447768	0
7.447291	0
7.446814	0
7.446337	0
7.44586	0
7.445383	0
7.444906	0
7.444429	1e-06
7.443952	1e-06
7.443475	1e-06
7.442998	1e-06
7.442521	0
7.442044	0
7.441567	0
7.44109	0
7.440613	0
7.440136	0
7.439659	0
7.439182	0
7.438705	0
7.438228	0
7.43775	0
7.437273	0
7.436796	0
7.436319	0
7.435842	0
7.435365	0
7.434888	0
7.434411	0
7.433934	0
7.433457	1e-06
7.43298	1e-06
7.432503	1e-06
7.432026	1e-06
7.431549	1e-06
7.431072	1e-06
7.430595	1e-06
7.430118	2e-06
7.429641	2e-06
7.429164	2e-06
7.428687	3e-06
7.42821	3e-06
7.427733	3e-06
7.427256	2e-06
7.426779	2e-06
7.426302	2e-06
7.425825	2e-06
7.425348	2e-06
7.424871	1e-06
7.424394	1e-06
7.423917	1e-06
7.42344	2e-06
7.422963	2e-06
7.422486	2e-06
7.422009	2e-06
7.421532	3e-06
7.421055	3e-06
7.420578	4e-06
7.420101	5e-06
7.419624	6e-06
7.419147	7e-06
7.41867	7e-06
7.418193	7e-06
7.417716	6e-06
7.417239	5e-06
7.416762	4e-06
7.416285	3e-06
7.415808	3e-06
7.415331	2e-06
7.414854	2e-06
7.414377	2e-06
7.4139	2e-06
7.413423	2e-06
7.412946	2e-06
7.412469	2e-06
7.411992	2e-06
7.411515	3e-06
7.411038	3e-06
7.410561	4e-06
7.410084	4e-06
7.409607	5e-06
7.40913	4e-06
7.408653	4e-06
7.408176	4e-06
7.407699	3e-06
7.407222	2e-06
7.406745	2e-06
7.406268	2e-06
7.405791	1e-06
7.405314	1e-06
7.404837	1e-06
7.40436	1e-06
7.403883	1e-06
7.403406	1e-06
7.402929	1e-06
7.402452	1e-06
7.401975	1e-06
7.401498	1e-06
7.401021	0
7.400544	0
7.400067	0
7.39959	0
7.399113	0
7.398636	0
7.398159	0
7.397682	0
7.397205	0
7.396728	0
7.396251	0
7.395774	0
7.395297	1e-06
7.39482	1e-06
7.394343	1e-06
7.393866	1e-06
7.393389	1e-06
7.392912	1e-06
7.392435	1e-06
7.391958	1e-06
7.391481	1e-06
7.391004	1e-06
7.390527	1e-06
7.39005	1e-06
7.389573	1e-06
7.389096	1e-06
7.388619	1e-06
7.388142	1e-06
7.387665	0
7.387188	0
7.386711	0
7.386234	0
7.385757	0
7.38528	0
7.384803	0
7.384326	0
7.383849	0
7.383372	0
7.382895	0
7.382418	0
7.381941	0
7.381464	1e-06
7.380987	1e-06
7.38051	1e-06
7.380033	1e-06
7.379556	1e-06
7.379079	1e-06
7.378602	1e-06
7.378125	2e-06
7.377648	2e-06
7.377171	3e-06
7.376694	3e-06
7.376217	3e-06
7.375739	2e-06
7.375262	2e-06
7.374785	2e-06
7.374308	1e-06
7.373831	1e-06
7.373354	1e-06
7.372877	1e-06
7.3724	1e-06
7.371923	1e-06
7.371446	1e-06
7.370969	1e-06
7.370492	1e-06
7.370015	2e-06
7.369538	2e-06
7.369061	3e-06
7.368584	3e-06
7.368107	4e-06
7.36763	4e-06
7.367153	4e-06
7.366676	3e-06
7.366199	3e-06
7.365722	2e-06
7.365245	2e-06
7.364768	2e-06
7.364291	1e-06
7.363814	1e-06
7.363337	1e-06
7.36286	1e-06
7.362383	1e-06
7.361906	1e-06
7.361429	1e-06
7.360952	1e-06
7.360475	1e-06
7.359998	2e-06
7.359521	2e-06
7.359044	2e-06
7.358567	2e-06
7.35809	2e-06
7.357613	1e-06
7.357136	1e-06
7.356659	1e-06
7.356182	1e-06
7.355705	1e-06
7.355228	1e-06
7.354751	1e-06
7.354274	1e-06
7.353797	1e-06
7.35332	1e-06
7.352843	0
7.352366	0
7.351889	0
7.351412	0
7.350935	1e-06
7.350458	1e-06
7.349981	1e-06
7.349504	1e-06
7.349027	1e-06
7.34855	1e-06
7.348073	1e-06
7.347596	1e-06
7.347119	1e-06
7.346642	1e-06
7.346165	1e-06
7.345688	0
7.345211	0
7.344734	0
7.344257	0
7.34378	0
7.343303	0
7.342826	0
7.342349	0
7.341872	0
7.341395	1e-06
7.340918	1e-06
7.340441	1e-06
7.339964	1e-06
7.339487	1e-06
7.33901	1e-06
7.338533	1e-06
7.338056	1e-06
7.337579	0
7.337102	0
7.336625	0
7.336148	0
7.335671	0
7.335194	0
7.334717	0
7.33424	1e-06
7.333763	1e-06
7.333286	1e-06
7.332809	1e-06
7.332332	1e-06
7.331855	1e-06
7.331378	1e-06
7.330901	1e-06
7.330424	1e-06
7.329947	1e-06
7.32947	2e-06
7.328993	2e-06
7.328516	3e-06
7.328039	4e-06
7.327562	4e-06
7.327085	6e-06
7.326608	7e-06
7.326131	7e-06
7.325654	7e-06
7.325177	7e-06
7.3247	7e-06
7.324223	6e-06
7.323746	6e-06
7.323269	5e-06
7.322792	4e-06
7.322315	3e-06
7.321838	3e-06
7.321361	3e-06
7.320884	3e-06
7.320407	3e-06
7.31993	3e-06
7.319453	3e-06
7.318976	3e-06
7.318499	4e-06
7.318022	4e-06
7.317545	5e-06
7.317068	6e-06
7.316591	6e-06
7.316114	7e-06
7.315637	6e-06
7.31516	6e-06
7.314683	5e-06
7.314206	4e-06
7.313728	4e-06
7.313251	3e-06
7.312774	2e-06
7.312297	2e-06
7.31182	2e-06
7.311343	2e-06
7.310866	1e-06
7.310389	1e-06
7.309912	1e-06
7.309435	1e-06
7.308958	1e-06
7.308481	1e-06
7.308004	1e-06
7.307527	1e-06
7.30705	1e-06
7.306573	1e-06
7.306096	1e-06
7.305619	1e-06
7.305142	1e-06
7.304665	1e-06
7.304188	1e-06
7.303711	1e-06
7.303234	1e-06
7.302757	1e-06
7.30228	1e-06
7.301803	1e-06
7.301326	1e-06
7.300849	1e-06
7.300372	1e-06
7.299895	1e-06
7.299418	0
7.298941	0
7.298464	0
7.297987	0
7.29751	0
7.297033	0
7.296556	0
7.296079	0
7.295602	0
7.295125	0
7.294648	0
7.294171	0
7.293694	0
7.293217	0
7.29274	0
7.292263	0
7.291786	0
7.291309	0
7.290832	0
7.290355	0
7.289878	1e-06
7.289401	1e-06
7.288924	1e-06
7.288447	1e-06
7.28797	1e-06
7.287493	1e-06
7.287016	1e-06
7.286539	1e-06
7.286062	1e-06
7.285585	1e-06
7.285108	1e-06
7.284631	1e-06
7.284154	1e-06
7.283677	1e-06
7.2832	1e-06
7.282723	1e-06
7.282246	1e-06
7.281769	1e-06
7.281292	1e-06
7.280815	1e-06
7.280338	1e-06
7.279861	1e-06
7.279384	1e-06
7.278907	2e-06
7.27843	2e-06
7.277953	2e-06
7.277476	1e-06
7.276999	1e-06
7.276522	1e-06
7.276045	1e-06
7.275568	1e-06
7.275091	1e-06
7.274614	1e-06
7.274137	1e-06
7.27366	1e-06
7.273183	1e-06
7.272706	1e-06
7.272229	1e-06
7.271752	1e-06
7.271275	1e-06
7.270798	1e-06
7.270321	1e-06
7.269844	0
7.269367	0
7.26889	0
7.268413	0
7.267936	0
7.267459	0
7.266982	0
7.266505	0
7.266028	0
7.265551	0
7.265074	0
7.264597	0
7.26412	0
7.263643	0
7.263166	0
7.262689	0
7.262212	0
7.261735	1e-06
7.261258	1e-06
7.260781	1e-06
7.260304	1e-06
7.259827	1e-06
7.25935	1e-06
7.258873	1e-06
7.258396	1e-06
7.257919	1e-06
7.257442	1e-06
7.256965	1e-06
7.256488	1e-06
7.256011	0
7.255534	0
7.255057	0
7.25458	0
7.254103	0
7.253626	0
7.253149	0
7.252672	0
7.252195	0
7.251717	0
7.25124	0
7.250763	0
7.250286	0
7.249809	0
7.249332	0
7.248855	0
7.248378	0
7.247901	0
7.247424	0
7.246947	0
7.24647	0
7.245993	0
7.245516	0
7.245039	0
7.244562	0
7.244085	0
7.243608	0
7.243131	0
7.242654	0
7.242177	0
7.2417	0
7.241223	0
7.240746	0
7.240269	0
7.239792	0
7.239315	0
7.238838	0
7.238361	0
7.237884	0
7.237407	0
7.23693	0
7.236453	0
7.235976	0
7.235499	0
7.235022	0
7.234545	0
7.234068	0
7.233591	0
7.233114	0
7.232637	0
7.23216	1e-06
7.231683	1e-06
7.231206	1e-06
7.230729	1e-06
7.230252	1e-06
7.229775	1e-06
7.229298	1e-06
7.228821	1e-06
7.228344	1e-06
7.227867	1e-06
7.22739	0
7.226913	0
7.226436	0
7.225959	0
7.225482	0
7.225005	0
7.224528	0
7.224051	0
7.223574	0
7.223097	0
7.22262	0
7.222143	0
7.221666	0
7.221189	0
7.220712	0
7.220235	0
7.219758	0
7.219281	0
7.218804	0
7.218327	0
7.21785	0
7.217373	0
7.216896	0
7.216419	0
7.215942	0
7.215465	0
7.214988	0
7.214511	0
7.214034	0
7.213557	0
7.21308	0
7.212603	0
7.212126	0
7.211649	0
7.211172	0
7.210695	0
7.210218	0
7.209741	0
7.209264	0
7.208787	0
7.20831	0
7.207833	0
7.207356	0
7.206879	0
7.206402	0
7.205925	0
7.205448	0
7.204971	0
7.204494	0
7.204017	0
7.20354	0
7.203063	0
7.202586	0
7.202109	1e-06
7.201632	1e-06
7.201155	1e-06
7.200678	1e-06
7.200201	1e-06
7.199724	1e-06
7.199247	1e-06
7.19877	1e-06
7.198293	1e-06
7.197816	1e-06
7.197339	1e-06
7.196862	1e-06
7.196385	1e-06
7.195908	2e-06
7.195431	2e-06
7.194954	2e-06
7.194477	3e-06
7.194	3e-06
7.193523	4e-06
7.193046	4e-06
7.192569	5e-06
7.192092	7e-06
7.191615	8e-06
7.191138	9e-06
7.190661	9e-06
7.190184	1e-05
7.189706	9e-06
7.189229	8e-06
7.188752	7e-06
7.188275	6e-06
7.187798	5e-06
7.187321	4e-06
7.186844	4e-06
7.186367	4e-06
7.18589	3e-06
7.185413	3e-06
7.184936	3e-06
7.184459	4e-06
7.183982	4e-06
7.183505	4e-06
7.183028	5e-06
7.182551	6e-06
7.182074	7e-06
7.181597	9e-06
7.18112	1e-05
7.180643	1.1e-05
7.180166	1e-05
7.179689	1e-05
7.179212	8e-06
7.178735	7e-06
7.178258	6e-06
7.177781	5e-06
7.177304	4e-06
7.176827	3e-06
7.17635	3e-06
7.175873	2e-06
7.175396	2e-06
7.174919	2e-06
7.174442	1e-06
7.173965	1e-06
7.173488	1e-06
7.173011	1e-06
7.172534	1e-06
7.172057	1e-06
7.17158	1e-06
7.171103	1e-06
7.170626	1e-06
7.170149	1e-06
7.169672	1e-06
7.169195	1e-06
7.168718	1e-06
7.168241	1e-06
7.167764	1e-06
7.167287	1e-06
7.16681	1e-06
7.166333	1e-06
7.165856	1e-06
7.165379	1e-06
7.164902	1e-06
7.164425	1e-06
7.163948	1e-06
7.163471	1e-06
7.162994	1e-06
7.162517	1e-06
7.16204	1e-06
7.161563	1e-06
7.161086	1e-06
7.160609	1e-06
7.160132	1e-06
7.159655	1e-06
7.159178	1e-06
7.158701	1e-06
7.158224	1e-06
7.157747	1e-06
7.15727	1e-06
7.156793	1e-06
7.156316	1e-06
7.155839	1e-06
7.155362	1e-06
7.154885	1e-06
7.154408	1e-06
7.153931	1e-06
7.153454	1e-06
7.152977	1e-06
7.1525	1e-06
7.152023	1e-06
7.151546	1e-06
7.151069	1e-06
7.150592	0
7.150115	0
7.149638	0
7.149161	0
7.148684	0
7.148207	0
7.14773	0
7.147253	0
7.146776	0
7.146299	0
7.145822	0
7.145345	0
7.144868	0
7.144391	0
7.143914	0
7.143437	0
7.14296	0
7.142483	0
7.142006	0
7.141529	0
7.141052	0
7.140575	1e-06
7.140098	1e-06
7.139621	1e-06
7.139144	1e-06
7.138667	1e-06
7.13819	1e-06
7.137713	1e-06
7.137236	1e-06
7.136759	1e-06
7.136282	1e-06
7.135805	1e-06
7.135328	1e-06
7.134851	1e-06
7.134374	1e-06
7.133897	1e-06
7.13342	1e-06
7.132943	1e-06
7.132466	1e-06
7.131989	1e-06
7.131512	1e-06
7.131035	1e-06
7.130558	1e-06
7.130081	1e-06
7.129604	1e-06
7.129127	1e-06
7.12865	1e-06
7.128173	0
7.127695	0
7.127218	0
7.126741	0
7.126264	0
7.125787	0
7.12531	0
7.124833	0
7.124356	0
7.123879	0
7.123402	0
7.122925	0
7.122448	0
7.121971	0
7.121494	0
7.121017	0
7.12054	0
7.120063	0
7.119586	0
7.119109	0
7.118632	0
7.118155	0
7.117678	0
7.117201	0
7.116724	1e-06
7.116247	1e-06
7.11577	1e-06
7.115293	1e-06
7.114816	1e-06
7.114339	1e-06
7.113862	1e-06
7.113385	1e-06
7.112908	1e-06
7.112431	2e-06
7.111954	2e-06
7.111477	2e-06
7.111	2e-06
7.110523	1e-06
7.110046	1e-06
7.109569	1e-06
7.109092	1e-06
7.108615	1e-06
7.108138	1e-06
7.107661	1e-06
7.107184	1e-06
7.106707	1e-06
7.10623	1e-06
7.105753	1e-06
7.105276	1e-06
7.104799	1e-06
7.104322	1e-06
7.103845	1e-06
7.103368	1e-06
7.102891	1e-06
7.102414	1e-06
7.101937	1e-06
7.10146	1e-06
7.100983	1e-06
7.100506	2e-06
7.100029	2e-06
7.099552	2e-06
7.099075	1e-06
7.098598	1e-06
7.098121	1e-06
7.097644	1e-06
7.097167	1e-06
7.09669	1e-06
7.096213	1e-06
7.095736	1e-06
7.095259	1e-06
7.094782	1e-06
7.094305	1e-06
7.093828	1e-06
7.093351	1e-06
7.092874	1e-06
7.092397	1e-06
7.09192	1e-06
7.091443	1e-06
7.090966	1e-06
7.090489	1e-06
7.090012	2e-06
7.089535	2e-06
7.089058	2e-06
7.088581	2e-06
7.088104	3e-06
7.087627	3e-06
7.08715	3e-06
7.086673	4e-06
7.086196	5e-06
7.085719	6e-06
7.085242	7e-06
7.084765	9e-06
7.084288	1.1e-05
7.083811	1.6e-05
7.083334	2e-05
7.082857	2.5e-05
7.08238	3.1e-05
7.081903	3.2e-05
7.081426	3.3e-05
7.080949	3.2e-05
7.080472	3e-05
7.079995	2.6e-05
7.079518	2.1e-05
7.079041	1.7e-05
7.078564	1.2e-05
7.078087	1e-05
7.07761	8e-06
7.077133	6e-06
7.076656	5e-06
7.076179	4e-06
7.075702	4e-06
7.075225	3e-06
7.074748	3e-06
7.074271	2e-06
7.073794	2e-06
7.073317	2e-06
7.07284	2e-06
7.072363	2e-06
7.071886	1e-06
7.071409	1e-06
7.070932	1e-06
7.070455	1e-06
7.069978	1e-06
7.069501	1e-06
7.069024	1e-06
7.068547	1e-06
7.06807	1e-06
7.067593	1e-06
7.067116	1e-06
7.066639	1e-06
7.066162	1e-06
7.065684	1e-06
7.065207	1e-06
7.06473	1e-06
7.064253	1e-06
7.063776	1e-06
7.063299	1e-06
7.062822	1e-06
7.062345	1e-06
7.061868	1e-06
7.061391	1e-06
7.060914	1e-06
7.060437	1e-06
7.05996	1e-06
7.059483	1e-06
7.059006	1e-06
7.058529	1e-06
7.058052	1e-06
7.057575	1e-06
7.057098	1e-06
7.056621	1e-06
7.056144	0
7.055667	0
7.05519	0
7.054713	0
7.054236	0
7.053759	0
7.053282	0
7.052805	0
7.052328	0
7.051851	0
7.051374	0
7.050897	0
7.05042	0
7.049943	0
7.049466	0
7.048989	0
7.048512	0
7.048035	0
7.047558	0
7.047081	0
7.046604	0
7.046127	0
7.04565	1e-06
7.045173	1e-06
7.044696	1e-06
7.044219	1e-06
7.043742	1e-06
7.043265	1e-06
7.042788	1e-06
7.042311	1e-06
7.041834	1e-06
7.041357	1e-06
7.04088	1e-06
7.040403	0
7.039926	0
7.039449	0
7.038972	0
7.038495	0
7.038018	0
